dishId,cluster,ingredientName
353597,0,"['雞蛋', '起司']"
353614,3,"['雞蛋', '蔥', '紹興酒']"
353615,0,"['高筋麵粉', '低筋麵粉', '牛奶', '酵母', '鮮奶油']"
353629,0,"['高筋麵粉', '低筋麵粉']"
353632,2,"['杏鮑菇', '薑', '蒜頭', '九層塔', '紹興酒']"
353639,3,['椰奶']
353640,1,"['蒜頭', '玉米筍']"
353641,1,['九層塔']
353642,3,"['雞蛋', '檸檬']"
353656,3,['牛奶']
353658,4,"['米', '香菇', '紅蘿蔔', '紹興酒', '太白粉']"
353659,3,['紹興酒']
353660,3,"['香菇', '紹興酒']"
353661,3,"['雞蛋', '紹興酒']"
353662,3,['檸檬']
353663,3,['紹興酒']
353664,3,['太白粉']
353665,0,"['中筋麵粉', '酵母', '牛奶']"
353666,4,"['蔥', '蒜頭', '紹興酒']"
353670,3,['雞胸肉']
353673,4,"['蔥', '洋蔥']"
353677,4,"['洋蔥', '蔥', '紹興酒']"
353683,3,['紹興酒']
353684,3,"['雞蛋', '蔥', '火腿']"
353685,4,"['雞胸肉', '蔥', '薑']"
353686,4,"['洋蔥', '馬鈴薯', '紅蘿蔔', '香菇']"
353690,1,"['洋蔥', '豬絞肉']"
353695,0,"['雞蛋', '牛奶']"
353711,2,"['洋蔥', '紅蘿蔔', '馬鈴薯', '薑']"
353714,1,"['洋蔥', '玉米筍', '番茄', '牛肋條', '玉米粉', '紅酒']"
353724,1,"['薑', '紹興酒', '檸檬']"
353725,3,['檸檬']
353728,1,['薑']
353730,3,"['紹興酒', '太白粉']"
353733,3,['太白粉']
353734,3,"['紹興酒', '檸檬']"
353737,2,"['洋蔥', '高麗菜', '南瓜', '紅蘿蔔', '番茄']"
353738,3,['雞蛋']
353739,1,"['中筋麵粉', '酵母', '洋蔥']"
353744,4,"['蒜頭', '薑', '蔥', '太白粉', '紹興酒']"
353749,2,"['九層塔', '薑', '蒜頭', '紹興酒']"
353752,0,"['牛奶', '泡打粉', '鮮奶油']"
353759,1,"['牛肋條', '洋蔥', '紅酒', '番茄']"
353760,4,"['甜椒', '洋蔥', '太白粉']"
353762,0,"['雞蛋', '低筋麵粉']"
353763,4,"['馬鈴薯', '太白粉']"
353769,0,"['中筋麵粉', '牛奶', '雞蛋', '酵母']"
353770,1,['薑']
353781,4,"['蔥', '薑']"
353783,2,"['洋蔥', '紅蘿蔔', '洋菇', '培根', '蒜頭', '紅酒']"
353784,1,"['薑', '紹興酒']"
353786,3,['檸檬']
353787,1,"['紅蘿蔔', '蒜頭']"
353805,0,"['牛奶', '雞蛋', '低筋麵粉', '泡打粉']"
353812,0,"['牛奶', '起司']"
353819,2,"['紅蘿蔔', '洋蔥', '太白粉', '蒜頭']"
353824,1,"['金針菇', '高麗菜', '紹興酒']"
353828,0,"['高筋麵粉', '牛奶']"
353832,0,"['高筋麵粉', '酵母', '雞蛋']"
353840,4,"['紅蘿蔔', '薑', '太白粉']"
353841,4,"['雞蛋', '蔥', '蒜頭', '檸檬']"
353848,3,['牛奶']
353850,2,"['紅蘿蔔', '白蘿蔔', '玉米', '薑']"
353853,1,"['香菇', '九層塔']"
353854,3,['金針菇']
353860,0,"['中筋麵粉', '酵母']"
353862,0,"['中筋麵粉', '泡打粉', '牛奶']"
353874,2,"['白蘿蔔', '洋蔥', '薑', '紹興酒', '蔥', '檸檬', '九層塔']"
353887,1,['高麗菜']
353889,0,"['低筋麵粉', '泡打粉', '牛奶', '雞蛋']"
353890,4,"['薑', '蔥', '紹興酒']"
353892,1,"['紹興酒', '蒜頭']"
353893,3,['鴻喜菇']
353896,0,"['泡打粉', '中筋麵粉', '雞蛋']"
353900,3,"['蔥', '紹興酒']"
353904,3,['紹興酒']
353910,1,['蒜頭']
353919,1,"['蝦子', '甜椒', '洋蔥', '雞蛋']"
353923,1,"['蒜頭', '紹興酒']"
353924,4,"['高麗菜', '蔥', '蒜頭']"
353925,4,"['蔥', '紹興酒', '太白粉']"
353926,4,"['蒜頭', '蔥', '洋蔥', '紹興酒']"
353927,3,"['雞蛋', '泡打粉']"
353929,4,"['鹹蛋', '蒜頭', '紹興酒', '太白粉']"
353931,0,"['雞蛋', '牛奶', '低筋麵粉']"
353934,4,"['蒜頭', '蔥', '雞蛋', '紹興酒']"
353940,4,"['紹興酒', '洋蔥', '蔥', '蒜頭']"
353946,1,['薑']
353948,4,"['杏鮑菇', '蒜頭', '蔥']"
353956,4,"['米', '薑', '蔥']"
353961,1,"['蒜頭', '香菇']"
353962,3,['蔥']
353971,3,['紹興酒']
353972,2,"['洋蔥', '番茄', '蒜頭', '檸檬']"
353984,4,"['鹹蛋', '蔥', '紹興酒', '雞蛋', '太白粉']"
353989,4,"['蔥', '蒜頭']"
354004,2,"['櫛瓜', '紅蘿蔔', '洋蔥', '蒜頭']"
354005,4,"['豬絞肉', '洋蔥', '蔥']"
354007,3,['蔥']
354009,4,"['紹興酒', '蒜頭', '雞蛋', '地瓜']"
354011,0,"['雞蛋', '牛奶', '玉米粉']"
354012,3,['牛奶']
354013,2,"['紅蘿蔔', '洋蔥', '蒜頭']"
354014,1,"['薑', '蒜頭', '檸檬']"
354015,0,"['高筋麵粉', '鮮奶油']"
354027,4,"['蔥', '薑', '紹興酒']"
354028,1,['薑']
354030,3,['蔥']
354033,0,"['雞蛋', '牛奶', '低筋麵粉', '檸檬']"
354039,2,"['杏鮑菇', '紅蘿蔔', '薑', '九層塔', '紹興酒']"
354041,1,"['蒜頭', '薑', '紹興酒']"
354043,0,"['雞蛋', '牛奶', '低筋麵粉', '鮮奶油']"
354053,1,"['香菇', '紹興酒', '薑']"
354054,3,['鳳梨']
354063,1,['蒜頭']
354065,4,"['蒜頭', '馬鈴薯', '紅蘿蔔']"
354069,4,"['杏鮑菇', '蒜頭', '蔥']"
354078,1,['蒜頭']
354089,0,"['高筋麵粉', '牛奶']"
354091,4,"['絲瓜', '太白粉']"
354095,0,"['中筋麵粉', '低筋麵粉']"
354096,3,['雞蛋']
354099,1,['洋蔥']
354100,3,['玉米粉']
354102,2,"['紅蘿蔔', '洋蔥', '薑', '紹興酒']"
354103,4,"['蒜頭', '蔥']"
354107,3,['雞蛋']
354122,3,['蔥']
354123,0,"['蔥', '雞蛋', '高筋麵粉']"
354130,1,['薑']
354134,0,"['低筋麵粉', '雞蛋', '牛奶']"
354138,1,"['薑', '紹興酒']"
354145,0,"['低筋麵粉', '雞蛋', '牛奶']"
354146,4,"['洋蔥', '紅蘿蔔', '蔥']"
354150,4,"['甜椒', '洋蔥', '太白粉']"
354158,4,"['馬鈴薯', '紅蘿蔔', '洋蔥', '玉米筍']"
354165,4,"['薑', '蔥']"
354180,0,"['低筋麵粉', '雞蛋']"
354184,3,['雞胸肉']
354190,3,['蔥']
354201,0,"['高筋麵粉', '牛奶']"
354202,1,"['紅棗', '薑']"
354217,4,"['太白粉', '紹興酒', '洋蔥', '蔥']"
354221,4,"['蔥', '紅蘿蔔', '雞蛋']"
354223,1,"['雞蛋', '培根', '洋蔥']"
354230,1,"['高麗菜', '紹興酒']"
354231,3,['檸檬']
354234,3,['雞蛋']
354235,4,"['地瓜', '紹興酒', '雞蛋', '太白粉']"
354236,3,['紹興酒']
354237,3,['地瓜']
354238,1,"['薑', '九層塔', '紹興酒']"
354239,4,"['金針菇', '蔥', '蒜頭', '紹興酒']"
354244,3,['檸檬']
354248,4,"['蒜頭', '蔥', '紹興酒']"
354253,1,['蒜頭']
354255,1,['薑']
354260,3,['透抽']
354267,3,['牛奶']
354271,3,"['鳳梨', '檸檬']"
354272,2,"['香菇', '洋蔥', '蒜頭', '高麗菜']"
354275,0,"['雞蛋', '紹興酒', '蔥', '玉米粉']"
354281,0,"['低筋麵粉', '雞蛋', '泡打粉']"
354283,4,"['蔥', '蒜頭', '雞蛋', '太白粉', '紹興酒']"
354286,3,['牛奶']
354287,1,"['雞蛋', '蒜頭', '紹興酒']"
354297,1,"['洋蔥', '起司']"
354298,1,"['南瓜', '蒜頭']"
354301,4,"['西洋芹', '蒜頭', '蔥']"
354322,1,"['洋蔥', '蒜頭', '椰奶']"
354332,1,"['紅棗', '當歸', '薑', '紹興酒']"
354336,3,['金針菇']
354339,2,"['洋蔥', '白蘿蔔', '紅蘿蔔', '蔥']"
354342,1,['蒜頭']
354343,2,"['洋蔥', '白蘿蔔', '紅蘿蔔', '蔥', '紹興酒', '番茄']"
354344,1,"['洋蔥', '蒜頭']"
354345,3,"['蔥', '玉米粉']"
354346,1,"['金針菇', '高麗菜', '紅棗', '當歸', '枸杞']"
354350,1,['蒜頭']
354352,0,"['蔥', '雞蛋', '紹興酒', '玉米粉']"
354353,1,"['高麗菜', '紹興酒']"
354356,1,['蒜頭']
354357,4,"['蔥', '薑', '紹興酒']"
354358,4,"['蒜頭', '蔥', '紹興酒']"
354365,1,"['蒜頭', '紹興酒']"
354366,3,['蔥']
354370,1,"['蝦子', '火腿', '紅蘿蔔', '高麗菜', '金針菇']"
354371,1,"['九層塔', '蒜頭', '檸檬']"
354374,4,"['洋蔥', '蔥', '紹興酒']"
354375,3,['蔥']
354382,3,"['培根', '紹興酒']"
354385,3,['雞胸肉']
354387,3,['紹興酒']
354389,3,"['地瓜', '紹興酒']"
354390,3,['中筋麵粉']
354392,3,"['檸檬', '紹興酒']"
354394,3,['牛奶']
354396,4,"['蔥', '蒜頭']"
354398,1,"['南瓜', '蒜頭']"
354399,1,['薑']
354406,3,['牛奶']
354409,1,['蒜頭']
354411,1,['薑']
354412,1,"['檸檬', '薑', '紹興酒']"
354413,4,"['蔥', '太白粉']"
354415,2,"['九層塔', '蒜頭', '薑', '紹興酒']"
354416,1,"['洋蔥', '雞蛋', '薑']"
354418,1,['蒜頭']
354421,3,['雞胸肉']
354423,1,['美生菜']
354424,1,"['檸檬', '洋蔥']"
354425,3,['當歸']
354427,1,"['洋蔥', '檸檬']"
354428,1,"['紹興酒', '薑']"
354429,3,['檸檬']
354434,1,"['蒜頭', '薑']"
354438,1,"['鴻喜菇', '牛奶', '蒜頭']"
354440,3,['雞蛋']
354441,4,"['蔥', '薑', '紹興酒']"
354445,1,"['南瓜', '洋蔥', '低筋麵粉', '玉米粉', '泡打粉']"
354447,1,"['九層塔', '薑']"
354448,4,"['蔥', '太白粉']"
354468,0,"['中筋麵粉', '雞蛋', '檸檬']"
354472,3,"['雞蛋', '蝦子']"
354476,0,"['中筋麵粉', '雞蛋', '紹興酒']"
354477,1,"['南瓜', '洋蔥']"
354478,3,['鴻喜菇']
354483,3,['鹹蛋']
354485,1,['薑']
354490,3,['紹興酒']
354492,1,"['紹興酒', '薑', '九層塔']"
354494,1,"['洋蔥', '雞蛋']"
354500,1,['九層塔']
354501,4,"['地瓜', '太白粉']"
354502,3,"['起司', '紹興酒']"
354503,1,"['透抽', '薑', '紹興酒']"
354505,3,['雞蛋']
354506,3,"['蔥', '雞蛋']"
354507,0,"['低筋麵粉', '雞蛋', '牛奶']"
354510,3,['檸檬']
354512,4,"['雞胸肉', '馬鈴薯', '紅蘿蔔', '紹興酒', '太白粉']"
354514,3,['紹興酒']
354519,3,"['雞蛋', '蔥']"
354522,2,"['紅蘿蔔', '洋蔥', '西洋芹', '蒜頭', '培根', '檸檬']"
354530,4,"['雞蛋', '薑', '蔥', '紹興酒']"
354531,1,['蒜頭']
354536,4,"['玉米筍', '蔥', '蒜頭', '紹興酒']"
354538,4,"['金針菇', '紅蘿蔔', '蔥', '蒜頭']"
354539,3,['雞蛋']
354544,4,"['紅蘿蔔', '蔥']"
354547,0,"['檸檬', '雞蛋', '低筋麵粉', '泡打粉']"
354548,3,['檸檬']
354549,3,"['蝦子', '香菇']"
354550,3,"['米', '蔥', '紹興酒']"
354554,4,"['洋蔥', '雞蛋', '地瓜']"
354555,2,"['南瓜', '洋蔥', '豬絞肉', '蒜頭']"
354562,3,['米']
354565,4,"['蒜頭', '蔥']"
354573,0,"['雞蛋', '低筋麵粉', '泡打粉', '牛奶']"
354575,1,['蒜頭']
354578,1,"['薑', '雞蛋']"
354579,4,"['蔥', '蒜頭']"
354585,3,"['檸檬', '低筋麵粉']"
354594,4,"['蔥', '薑', '紹興酒']"
354599,3,['蔥']
354600,1,"['雞蛋', '鴻喜菇', '薑']"
354602,3,"['麵線', '紅棗']"
354603,3,"['雞蛋', '地瓜']"
354606,4,"['絲瓜', '蔥']"
354610,4,"['薑', '蔥']"
354614,4,"['雞胸肉', '蔥', '薑', '紹興酒']"
354617,3,['牛奶']
354628,3,"['鹹蛋', '太白粉']"
354630,2,"['花椰菜', '紅蘿蔔', '洋蔥']"
354631,3,"['高筋麵粉', '蔓越莓']"
354634,0,"['雞蛋', '牛奶', '低筋麵粉', '鮮奶油']"
354636,1,['枸杞']
354638,1,"['絲瓜', '薑']"
354649,1,"['薑', '紹興酒']"
354650,0,"['鮮奶油', '雞蛋', '低筋麵粉']"
354657,4,"['洋蔥', '紹興酒', '太白粉']"
354658,1,['洋蔥']
354665,1,"['雞蛋', '洋蔥', '薑', '紹興酒']"
354667,1,"['金針菇', '薑', '枸杞']"
354669,4,"['蒜頭', '蔥']"
354680,3,['牛奶']
354684,3,['牛奶']
354687,3,['檸檬']
354689,3,"['雞蛋', '太白粉']"
354692,4,"['九層塔', '蒜頭', '蔥', '紹興酒']"
354694,3,"['雞蛋', '泡打粉']"
354697,3,['雞蛋']
354699,4,"['排骨', '蒜頭', '雞蛋', '薑', '蔥', '地瓜']"
354701,1,"['洋蔥', '蒜頭', '雞胸肉', '玉米粉']"
354708,1,"['南瓜', '雞蛋', '檸檬']"
354714,3,['金針菇']
354718,1,['蒜頭']
354719,3,['紹興酒']
354722,0,"['牛奶', '玉米粉']"
354731,3,['蔥']
354737,3,['牛奶']
354738,1,"['薑', '紹興酒']"
354746,1,['紅蘿蔔']
354749,4,"['蔥', '高麗菜']"
354750,1,"['洋蔥', '檸檬']"
354753,3,['檸檬']
354760,4,"['薑', '蔥']"
354763,2,"['高麗菜', '番茄', '洋蔥', '紅蘿蔔']"
354767,2,"['南瓜', '米', '洋蔥', '蒜頭', '紹興酒']"
354783,1,"['洋蔥', '雞蛋']"
354794,3,"['豬絞肉', '金針菇', '蔥', '紹興酒']"
354795,4,"['蔥', '雞蛋', '米', '薑']"
354796,4,"['蒜頭', '洋蔥', '紹興酒', '蔥', '起司']"
354800,4,"['蔥', '薑']"
354801,3,"['排骨', '蔥']"
354803,4,"['薑', '蔥', '紹興酒', '雞蛋']"
354806,0,"['米', '洋蔥', '雞蛋']"
354808,3,['香菇']
354811,1,['薑']
354815,4,"['蔥', '紅蘿蔔', '高麗菜', '太白粉']"
354822,1,['蒜頭']
354828,3,['低筋麵粉']
354829,1,['薑']
354834,4,"['紅蘿蔔', '馬鈴薯']"
354838,4,"['蒜頭', '蔥', '玉米粉', '紹興酒']"
354839,4,"['洋蔥', '蔥', '蒜頭', '紹興酒']"
354842,2,"['馬鈴薯', '紅蘿蔔', '洋蔥', '薑']"
354853,1,"['紹興酒', '薑']"
354854,3,['雞蛋']
354863,2,"['米', '雞蛋', '洋蔥', '紅蘿蔔', '蔥', '蒜頭']"
354871,4,"['雞蛋', '蒜頭', '蔥', '蝦子']"
354872,1,"['薑', '紹興酒']"
354876,1,"['蒜頭', '紹興酒']"
354879,3,['牛奶']
354884,1,"['南瓜', '酵母', '中筋麵粉']"
354891,3,['蝦子']
354893,0,"['牛奶', '鮮奶油']"
354899,1,"['蒜頭', '紹興酒']"
354900,1,"['白蘿蔔', '香菇']"
354904,1,"['洋蔥', '檸檬']"
354905,3,"['花生', '檸檬']"
354907,1,"['蒜頭', '紹興酒']"
354908,3,"['高筋麵粉', '培根']"
354909,3,['花生']
354910,2,"['洋蔥', '高麗菜', '紅蘿蔔', '蔥', '紹興酒']"
354911,1,"['洋蔥', '檸檬']"
354912,1,"['蒜頭', '玉米粉']"
354917,4,"['蒜頭', '洋蔥', '蔥']"
354922,0,"['米', '雞蛋', '蒜頭', '蔥', '玉米粉']"
354927,2,"['絲瓜', '薑', '枸杞']"
354929,1,"['蒜頭', '九層塔']"
354931,4,"['薑', '蔥', '紹興酒']"
354932,4,"['蔥', '牛肋條', '白蘿蔔', '紅蘿蔔']"
354935,4,"['透抽', '洋蔥', '金針菇', '蔥']"
354937,0,"['起司', '雞蛋']"
354939,4,"['蔥', '薑']"
354951,4,"['甜椒', '紅蘿蔔', '蔥']"
354959,4,"['高麗菜', '洋蔥', '蔥']"
354966,3,['蔥']
354970,0,"['義大利麵', '培根', '花椰菜', '雞蛋']"
354971,1,"['雞腿', '玉米', '蒜頭', '紹興酒']"
355080,1,['蒜頭']
355088,3,"['排骨', '紹興酒']"
355093,1,"['低筋麵粉', '蒜頭']"
355097,3,['檸檬']
355098,1,['洋蔥']
355100,1,"['番茄', '雞蛋', '牛奶']"
355101,3,['紹興酒']
355102,1,['蒜頭']
355103,4,"['蒜頭', '蔥', '紹興酒', '太白粉']"
355109,4,"['蔥', '蒜頭', '紹興酒', '太白粉']"
355111,2,"['紅蘿蔔', '洋蔥', '蔥', '薑', '蒜頭', '紹興酒']"
355113,1,"['洋蔥', '洋菇', '紅蘿蔔']"
355115,0,"['玉米粉', '鮮奶油', '太白粉']"
355116,3,['中筋麵粉']
355117,3,['米']
355118,3,['檸檬']
355119,1,"['薑', '紹興酒', '檸檬']"
355120,3,['檸檬']
355121,3,['檸檬']
355123,1,['美生菜']
355124,1,"['米', '蒜頭', '高麗菜']"
355126,3,['豬絞肉']
355132,4,"['白蘿蔔', '紅蘿蔔', '低筋麵粉', '太白粉']"
355134,1,"['枸杞', '紅棗', '薑', '紹興酒']"
355135,3,['鮮奶油']
355136,3,"['杏鮑菇', '蔥']"
355138,3,['檸檬']
355139,3,['鴻喜菇']
355141,4,"['馬鈴薯', '甜椒']"
355146,3,['高筋麵粉']
355148,1,"['南瓜', '香菇', '高麗菜']"
355149,4,"['蔥', '蒜頭']"
355150,0,"['泡打粉', '中筋麵粉', '牛奶', '雞蛋']"
355152,3,['鳳梨']
355160,3,"['椰奶', '檸檬']"
355163,3,"['紹興酒', '玉米粉']"
355177,0,"['高筋麵粉', '雞蛋']"
355178,3,['紹興酒']
355182,4,"['九層塔', '雞蛋', '薑', '蔥', '紹興酒']"
355186,0,"['中筋麵粉', '蔥', '雞蛋']"
355188,3,['太白粉']
355191,3,['百香果']
355192,1,['南瓜']
355194,1,['蒜頭']
355199,3,['鮮奶油']
355200,3,['牛奶']
355201,1,['薑']
355210,3,"['雞蛋', '蔥']"
355213,3,"['中筋麵粉', '蝦子', '紹興酒', '蔥']"
355214,1,['蒜頭']
355219,0,"['低筋麵粉', '泡打粉', '雞蛋']"
355221,3,['雞蛋']
355222,1,"['檸檬', '蒜頭']"
355224,1,['蒜頭']
355229,0,"['牛奶', '酵母', '起司']"
355230,1,['洋蔥']
355231,1,"['絲瓜', '薑']"
355232,3,['雞蛋']
355233,1,['洋蔥']
355242,1,"['洋蔥', '薑']"
355247,0,"['高筋麵粉', '雞蛋', '酵母']"
355255,1,"['蒜頭', '紹興酒']"
355257,3,['雞蛋']
355261,1,"['洋菇', '蒜頭']"
355264,1,"['洋蔥', '蒜頭', '雞蛋']"
355267,3,"['雞蛋', '蔥']"
355268,1,"['雞蛋', '洋蔥', '牛奶']"
355269,4,"['番茄', '雞蛋', '蔥']"
355271,0,"['高筋麵粉', '洋蔥', '雞蛋', '玉米粉']"
355274,3,['蔥']
355278,2,"['洋蔥', '甜椒', '檸檬', '九層塔']"
355290,1,"['薑', '培根']"
355295,0,"['雞蛋', '玉米筍', '酪梨']"
355303,3,['蔥']
355314,3,"['蔥', '玉米粉']"
355316,4,"['蒜頭', '洋蔥', '蔥']"
355323,4,"['蒜頭', '雞蛋', '薑', '蔥', '紹興酒']"
355329,1,['絲瓜']
355330,3,"['金針菇', '雞蛋']"
355331,1,"['薑', '紹興酒', '檸檬', '蒜頭']"
355339,1,['洋蔥']
355341,0,"['雞蛋', '低筋麵粉', '牛奶']"
355350,1,"['雞蛋', '紅蘿蔔']"
355353,3,"['杏鮑菇', '雞蛋']"
355368,3,['百香果']
355379,2,"['高麗菜', '紅蘿蔔', '檸檬', '蒜頭', '薑']"
355380,4,"['魚板', '洋蔥', '蔥', '紅蘿蔔', '雞蛋']"
355388,3,['牛奶']
355391,1,"['檸檬', '蒜頭']"
355396,1,"['番茄', '雞蛋', '紅蘿蔔']"
355403,1,['絲瓜']
355405,3,"['蔥', '雞蛋']"
355420,3,"['雞蛋', '紹興酒']"
355424,3,"['紹興酒', '檸檬']"
355425,1,['九層塔']
355426,3,['雞蛋']
355427,1,"['香菇', '薑']"
355428,4,"['高麗菜', '蒜頭', '蔥', '紹興酒']"
355430,1,"['蒜頭', '薑']"
355433,1,"['雞胸肉', '紅蘿蔔']"
355439,3,['低筋麵粉']
355445,3,['蔥']
355446,1,['蒜頭']
355448,1,"['雞胸肉', '洋蔥']"
355453,4,"['蔥', '薑', '紹興酒']"
355456,1,"['洋蔥', '蒜頭']"
355460,3,"['低筋麵粉', '檸檬']"
355470,3,['紹興酒']
355494,4,"['高麗菜', '紅蘿蔔', '蔥', '雞蛋']"
355497,2,"['洋蔥', '蒜頭', '鴻喜菇', '金針菇', '昆布']"
355502,3,['雞蛋']
355519,1,['南瓜']
355531,0,"['高筋麵粉', '雞蛋', '蔥']"
355546,0,"['牛奶', '雞蛋']"
355548,3,"['雞蛋', '鴻喜菇', '蝦子']"
355556,1,"['雞蛋', '九層塔', '紹興酒']"
355561,2,"['洋蔥', '蒜頭', '薑', '太白粉', '蔥']"
355562,1,"['薑', '紅蘿蔔']"
355564,3,['檸檬']
355565,3,['起司']
355566,3,"['地瓜', '紹興酒']"
355567,3,"['蝦子', '雞蛋']"
355568,3,['紹興酒']
355569,3,['雞蛋']
355571,1,"['蒜頭', '紹興酒']"
355575,0,"['牛奶', '檸檬', '雞蛋', '玉米粉', '低筋麵粉']"
355588,0,"['中筋麵粉', '雞蛋', '牛奶']"
355592,3,"['雞蛋', '紹興酒', '蔥']"
355610,3,['蔥']
355618,4,"['絲瓜', '薑', '蔥', '紹興酒']"
355623,0,"['雞蛋', '牛奶']"
355638,3,['雞蛋']
355639,4,"['排骨', '蒜頭', '蔥', '薑']"
355640,0,"['低筋麵粉', '雞蛋', '牛奶']"
355641,1,['九層塔']
355643,3,"['排骨', '紹興酒']"
355646,4,"['蔥', '金針菇', '蒜頭', '紹興酒']"
355656,3,"['豬絞肉', '紹興酒']"
355659,1,"['洋菇', '九層塔', '蒜頭']"
355663,1,"['香菇', '薑', '枸杞', '米', '紹興酒']"
355672,1,"['鹹蛋', '紹興酒', '蒜頭', '檸檬']"
355675,1,['蒜頭']
355676,0,"['雞蛋', '蔥', '玉米粉', '紹興酒']"
355680,0,"['鹹蛋', '中筋麵粉', '低筋麵粉']"
355682,1,"['紅蘿蔔', '鴻喜菇', '金針菇', '雞蛋']"
355690,1,"['薑', '雞蛋']"
355698,0,"['低筋麵粉', '泡打粉', '雞蛋']"
355699,1,"['花椰菜', '雞胸肉', '洋蔥', '鴻喜菇', '雞蛋']"
355700,0,"['低筋麵粉', '泡打粉', '雞蛋']"
355705,0,"['蒜頭', '高筋麵粉', '牛奶', '雞蛋']"
355706,4,"['南瓜', '紅蘿蔔', '蔥', '紹興酒']"
355713,1,"['蒜頭', '紹興酒']"
355716,3,"['雞蛋', '蔥']"
355720,1,"['雞蛋', '薑']"
355721,1,"['雞蛋', '紅蘿蔔']"
355722,4,"['洋蔥', '薑', '地瓜']"
355723,1,"['蒜頭', '紹興酒']"
355726,3,['蔥']
355727,3,['蔥']
355728,3,['蔥']
355729,3,['蔥']
355731,1,['薑']
355733,2,"['洋蔥', '紅蘿蔔', '薑']"
355734,3,['雞蛋']
355749,3,"['雞蛋', '蔥']"
355751,4,"['洋蔥', '香菇', '雞蛋', '蔥']"
355756,4,"['蔥', '太白粉']"
355758,3,"['馬鈴薯', '牛奶']"
355761,1,"['九層塔', '雞蛋']"
355765,1,"['米', '南瓜', '蒜頭', '牛奶']"
355766,3,['牛奶']
355767,0,"['牛奶', '雞蛋', '低筋麵粉']"
355789,4,"['紹興酒', '蔥', '薑']"
355791,3,['中筋麵粉']
355792,1,['洋蔥']
355796,1,['蒜頭']
355800,4,"['九層塔', '地瓜']"
355802,3,"['太白粉', '紹興酒']"
355807,1,"['蒜頭', '洋蔥', '紹興酒']"
355809,1,"['鳳梨', '薑']"
355814,1,"['蒜頭', '檸檬']"
355826,1,"['紅蘿蔔', '洋蔥']"
355829,2,"['洋蔥', '蔥', '高麗菜', '玉米筍', '白蘿蔔', '紹興酒']"
355834,3,"['蔥', '雞蛋']"
355836,3,['雞蛋']
355837,4,"['薑', '蒜頭', '蔥']"
355838,1,"['洋蔥', '薑']"
355844,3,"['蔥', '紹興酒']"
355846,1,['薑']
355847,3,['雞蛋']
355851,3,['紹興酒']
355855,0,"['蔥', '雞蛋', '低筋麵粉']"
355856,1,['美生菜']
355857,4,"['蔥', '紅蘿蔔']"
355858,3,"['紹興酒', '太白粉']"
355859,1,['紅蘿蔔']
355860,0,"['雞蛋', '牛奶']"
355866,1,"['雞蛋', '薑']"
355870,1,"['薑', '紹興酒']"
355871,3,['地瓜']
355874,1,['蒜頭']
355877,3,['雞蛋']
355883,0,"['義大利麵', '蒜頭', '牛奶']"
355886,0,"['低筋麵粉', '雞蛋', '牛奶']"
355894,1,"['紅棗', '枸杞']"
355895,3,"['玉米粉', '紹興酒']"
355896,0,"['低筋麵粉', '雞蛋', '牛奶']"
355906,4,"['蔥', '薑']"
355907,1,"['薑', '紅棗']"
355909,3,['太白粉']
355911,0,"['中筋麵粉', '泡打粉', '雞蛋', '牛奶']"
355914,0,"['雞蛋', '牛奶']"
355916,0,"['低筋麵粉', '牛奶', '雞蛋', '起司']"
355918,4,"['蔥', '蒜頭']"
355921,0,"['高筋麵粉', '雞蛋']"
355925,3,['紹興酒']
355929,3,['高筋麵粉']
355930,3,['蔥']
355935,1,['薑']
355940,4,"['蔥', '薑', '紹興酒']"
355942,1,"['鴻喜菇', '櫛瓜', '雞胸肉']"
355944,1,"['雞蛋', '洋蔥']"
355947,4,"['雞胸肉', '蒜頭', '雞蛋', '太白粉', '地瓜', '九層塔', '蔥']"
355951,3,['馬鈴薯']
355956,3,['蝦子']
355961,0,"['中筋麵粉', '雞蛋', '紹興酒', '洋蔥', '火腿', '鮮奶油']"
355974,3,['雞蛋']
355975,0,"['高筋麵粉', '酵母', '牛奶', '雞蛋', '蔓越莓']"
355976,4,"['蒜頭', '蔥']"
355978,4,"['蒜頭', '蔥']"
355981,1,"['紅蘿蔔', '雞蛋']"
355982,3,['雞蛋']
355987,4,"['蒜頭', '蔥']"
355991,1,"['紹興酒', '薑']"
356003,3,"['蝦子', '地瓜', '雞蛋']"
356009,3,['雞蛋']
356016,1,['洋蔥']
356020,1,"['蒜頭', '檸檬']"
356022,2,"['雞胸肉', '紅蘿蔔', '洋蔥', '蒜頭', '米', '檸檬']"
356024,1,"['紹興酒', '蒜頭']"
356029,1,['洋蔥']
356030,1,"['洋蔥', '薑', '紹興酒', '中筋麵粉']"
356035,1,['枸杞']
356036,3,['金針菇']
356037,3,"['米', '紹興酒']"
356040,3,['低筋麵粉']
356042,2,"['杏鮑菇', '蔥', '蒜頭', '薑', '九層塔']"
356043,0,"['雞蛋', '牛奶']"
356059,0,"['泡打粉', '中筋麵粉', '牛奶']"
356064,3,['蔥']
356072,3,['紹興酒']
356075,4,"['馬鈴薯', '紅蘿蔔', '洋蔥']"
356079,4,"['蝦子', '蒜頭', '紹興酒', '太白粉']"
356084,3,['牛奶']
356100,1,"['番茄', '洋蔥']"
356101,0,"['高筋麵粉', '牛奶']"
356116,1,['薑']
356117,0,"['低筋麵粉', '雞蛋']"
